user,item,ranks,norm_ranks,test_year
46,701,79.0,79.0,2010
46,292,10.0,10.0,2010
46,295,12.0,11.0,2010
46,464,580.0,577.0,2010
47,182,44.0,44.0,2010
47,498,7.0,7.0,2010
47,523,155.0,153.0,2010
47,525,89.0,87.0,2010
47,540,74.0,72.0,2010
47,680,145.0,141.0,2010
47,681,215.0,209.0,2010
47,686,477.0,470.0,2010
47,701,79.0,76.0,2010
47,475,86.0,82.0,2010
47,790,559.0,549.0,2010
47,903,62.0,60.0,2010
47,908,192.0,183.0,2010
47,972,277.0,266.0,2010
47,1037,,,2010
47,1458,,,2010
47,1459,196.0,186.0,2010
47,1460,,,2010
47,1461,,,2010
47,794,860.0,845.0,2010
47,469,697.0,682.0,2010
47,466,297.0,284.0,2010
47,465,183.0,174.0,2010
47,257,19.0,18.0,2010
47,288,14.0,13.0,2010
47,289,1.0,1.0,2010
47,292,10.0,8.0,2010
47,293,85.0,76.0,2010
47,294,101.0,89.0,2010
47,298,80.0,71.0,2010
47,299,42.0,37.0,2010
47,300,35.0,30.0,2010
47,310,54.0,46.0,2010
47,317,538.0,512.0,2010
47,318,75.0,64.0,2010
47,325,72.0,62.0,2010
47,333,9.0,7.0,2010
47,344,83.0,67.0,2010
47,455,132.0,111.0,2010
47,456,187.0,162.0,2010
47,461,82.0,66.0,2010
47,464,580.0,545.0,2010
47,1462,3097.0,3059.0,2010
47,1463,727.0,690.0,2010
48,67,5.0,5.0,2010
48,180,582.0,581.0,2010
48,227,3.0,3.0,2010
48,265,138.0,136.0,2010
48,283,845.0,841.0,2010
48,295,12.0,10.0,2010
48,1464,351.0,347.0,2010
48,1465,,,2010
48,1467,,,2010
49,701,4569.0,4569.0,2010
49,1491,,,2010
49,1489,1629.0,1629.0,2010
49,1443,,,2010
49,913,1729.0,1728.0,2010
49,907,3208.0,3206.0,2010
49,461,4905.0,4901.0,2010
49,314,1809.0,1807.0,2010
49,1501,3760.0,3756.0,2010
49,289,3935.0,3930.0,2010
49,288,4715.0,4708.0,2010
49,166,3440.0,3436.0,2010
49,310,4672.0,4664.0,2010
49,1499,,,2010
49,1106,4087.0,4080.0,2010
49,89,4263.0,4255.0,2010
49,312,761.0,761.0,2010
49,40,2905.0,2901.0,2010
49,306,3741.0,3734.0,2010
49,1486,1854.0,1850.0,2010
49,1400,4549.0,4536.0,2010
49,1481,,,2010
51,163,18.0,18.0,2010
51,503,103.0,102.0,2010
51,707,20.0,19.0,2010
51,1104,51.0,49.0,2010
51,1360,177.0,173.0,2010
51,1412,33.0,31.0,2010
51,918,65.0,61.0,2010
53,89,74.0,74.0,2010
53,300,101.0,100.0,2010
57,1670,,,2010
57,779,185.0,185.0,2010
57,704,3560.0,3559.0,2010
57,1185,253.0,252.0,2010
58,67,5.0,5.0,2010
58,1683,,,2010
58,333,9.0,8.0,2010
58,1684,229.0,227.0,2010
58,291,24.0,22.0,2010
58,1244,170.0,167.0,2010
58,835,,,2010
58,466,297.0,292.0,2010
58,1458,,,2010
58,1453,,,2010
58,908,192.0,188.0,2010
58,1694,798.0,791.0,2010
58,686,477.0,470.0,2010
58,344,83.0,80.0,2010
58,523,155.0,151.0,2010
58,681,215.0,208.0,2010
58,1686,480.0,469.0,2010
58,1685,2854.0,2841.0,2010
58,89,6.0,5.0,2010
58,289,1.0,1.0,2010
58,300,35.0,30.0,2010
58,461,82.0,76.0,2010
58,292,10.0,6.0,2010
58,1690,,,2010
58,1682,,,2010
58,295,12.0,7.0,2010
58,1098,29.0,22.0,2010
58,318,75.0,66.0,2010
58,892,1276.0,1255.0,2010
58,321,319.0,301.0,2010
58,325,72.0,63.0,2010
58,1597,,,2010
58,1696,3952.0,3927.0,2010
65,371,318.0,318.0,2010
65,1855,1366.0,1365.0,2010
65,1859,887.0,886.0,2010
65,1867,4057.0,4054.0,2010
65,1852,662.0,661.0,2010
72,686,477.0,477.0,2010
73,1711,1230.0,1230.0,2010
75,89,6.0,6.0,2010
75,230,60.0,59.0,2010
75,377,28.0,27.0,2010
75,498,7.0,6.0,2010
75,679,745.0,741.0,2010
75,687,353.0,349.0,2010
75,701,79.0,75.0,2010
75,67,5.0,5.0,2010
77,207,23.0,23.0,2010
79,292,10.0,10.0,2010
79,304,3719.0,3718.0,2010
79,544,533.0,532.0,2010
79,228,69.0,68.0,2010
79,330,475.0,473.0,2010
79,1556,382.0,380.0,2010
79,2183,1245.0,1240.0,2010
80,2185,,,2010
80,2194,,,2010
85,2354,,,2010
85,2356,,,2010
85,2357,,,2010
85,2358,,,2010
85,2364,1298.0,1298.0,2010
85,2372,680.0,680.0,2010
87,67,5.0,5.0,2010
87,1937,1680.0,1679.0,2010
87,1936,,,2010
87,466,297.0,296.0,2010
87,465,183.0,182.0,2010
87,320,230.0,228.0,2010
87,300,35.0,34.0,2010
87,294,101.0,99.0,2010
87,332,667.0,661.0,2010
87,456,187.0,183.0,2010
87,457,1003.0,995.0,2010
87,458,3345.0,3335.0,2010
87,476,750.0,742.0,2010
87,484,401.0,394.0,2010
87,1449,3093.0,3081.0,2010
87,2023,1337.0,1326.0,2010
87,2397,,,2010
90,2469,1210.0,1210.0,2010
90,2448,,,2010
90,356,1813.0,1812.0,2010
90,2436,22.0,22.0,2010
90,538,1475.0,1473.0,2010
90,1122,9.0,9.0,2010
90,360,1068.0,1066.0,2010
90,2455,,,2010
90,735,1617.0,1612.0,2010
90,1244,2283.0,2276.0,2010
90,1427,2454.0,2446.0,2010
90,2462,4841.0,4832.0,2010
90,2437,89.0,87.0,2010
90,2442,8.0,8.0,2010
90,2445,,,2010
90,2450,,,2010
90,389,765.0,761.0,2010
94,88,178.0,178.0,2010
95,289,1.0,1.0,2010
95,329,96.0,95.0,2010
95,542,169.0,167.0,2010
95,686,477.0,474.0,2010
95,797,,,2010
98,318,75.0,75.0,2010
98,679,745.0,744.0,2010
98,701,79.0,78.0,2010
98,2595,,,2010
99,2601,,,2010
99,159,142.0,142.0,2010
99,228,244.0,243.0,2010
99,419,695.0,693.0,2010
99,703,12.0,12.0,2010
99,757,627.0,624.0,2010
99,1713,110.0,109.0,2010
99,2137,,,2010
99,2582,1641.0,1635.0,2010
99,2605,1491.0,1485.0,2010
101,209,36.0,36.0,2010
101,226,81.0,80.0,2010
101,412,160.0,158.0,2010
101,707,20.0,20.0,2010
101,1041,585.0,581.0,2010
101,1047,150.0,147.0,2010
101,1180,179.0,174.0,2010
101,1672,84.0,81.0,2010
101,1910,838.0,830.0,2010
101,8,719.0,711.0,2010
101,982,92.0,88.0,2010
101,1670,,,2010
101,1929,1672.0,1661.0,2010
102,190,4.0,4.0,2010
102,2639,,,2010
102,2637,737.0,736.0,2010
102,2636,,,2010
102,2632,457.0,456.0,2010
102,2625,3688.0,3685.0,2010
102,1901,830.0,827.0,2010
102,2640,1671.0,1667.0,2010
102,982,92.0,91.0,2010
102,2641,,,2010
102,198,38.0,37.0,2010
102,199,70.0,68.0,2010
102,212,56.0,54.0,2010
102,205,577.0,571.0,2010
102,434,600.0,593.0,2010
102,192,434.0,429.0,2010
102,2630,2619.0,2607.0,2010
102,2628,,,2010
102,2627,3335.0,3322.0,2010
102,202,1599.0,1588.0,2010
102,2444,392.0,387.0,2010
102,2424,1580.0,1568.0,2010
102,1858,4903.0,4885.0,2010
102,230,60.0,57.0,2010
102,617,1018.0,1005.0,2010
102,602,877.0,864.0,2010
102,271,1631.0,1614.0,2010
102,1633,407.0,400.0,2010
102,2626,,,2010
102,197,228.0,222.0,2010
104,229,90.0,90.0,2010
104,2661,142.0,141.0,2010
104,2660,1216.0,1214.0,2010
104,2659,,,2010
104,2658,,,2010
104,1933,2318.0,2315.0,2010
104,1515,38.0,38.0,2010
104,1412,8.0,8.0,2010
104,1249,14.0,13.0,2010
104,1201,102.0,98.0,2010
104,2665,,,2010
104,1185,250.0,244.0,2010
104,1043,152.0,146.0,2010
104,1041,54.0,51.0,2010
104,966,623.0,614.0,2010
104,693,1471.0,1460.0,2010
104,687,174.0,166.0,2010
104,680,208.0,199.0,2010
104,378,274.0,263.0,2010
104,289,397.0,385.0,2010
104,234,243.0,233.0,2010
104,1119,1447.0,1431.0,2010
104,2666,333.0,320.0,2010
104,2664,2637.0,2617.0,2010
106,2725,,,2010
108,2752,,,2010
109,253,1051.0,1051.0,2010
109,724,149.0,149.0,2010
109,735,23.0,23.0,2010
109,868,106.0,105.0,2010
109,959,1225.0,1221.0,2010
109,1079,46.0,45.0,2010
109,1412,1.0,1.0,2010
109,2781,,,2010
109,2786,16.0,15.0,2010
109,2791,44.0,41.0,2010
110,288,56.0,56.0,2010
114,163,18.0,18.0,2010
114,1249,78.0,77.0,2010
114,1803,578.0,576.0,2010
114,2346,264.0,262.0,2010
114,706,68.0,67.0,2010
115,2867,,,2010
115,2882,,,2010
115,2889,,,2010
120,291,24.0,24.0,2010
120,292,10.0,10.0,2010
120,344,83.0,81.0,2010
120,475,86.0,83.0,2010
120,1380,1331.0,1327.0,2010
120,1459,196.0,192.0,2010
123,88,1184.0,1184.0,2010
125,227,3.0,3.0,2010
125,733,371.0,370.0,2010
125,2786,328.0,327.0,2010
131,3153,,,2010
133,89,6.0,6.0,2010
133,333,9.0,8.0,2010
133,295,12.0,10.0,2010
133,306,125.0,122.0,2010
133,701,79.0,76.0,2010
133,544,533.0,528.0,2010
133,528,332.0,327.0,2010
133,523,155.0,150.0,2010
133,461,82.0,78.0,2010
133,325,72.0,69.0,2010
133,802,751.0,741.0,2010
133,292,10.0,8.0,2010
133,291,24.0,20.0,2010
133,290,336.0,325.0,2010
133,289,1.0,1.0,2010
133,288,14.0,9.0,2010
133,257,19.0,13.0,2010
133,889,376.0,361.0,2010
133,349,31.0,23.0,2010
133,466,297.0,283.0,2010
133,157,25.0,17.0,2010
133,1429,,,2010
133,300,35.0,25.0,2010
133,679,745.0,724.0,2010
133,1042,,,2010
133,340,756.0,733.0,2010
133,329,96.0,82.0,2010
133,797,,,2010
133,3174,,,2010
136,295,10.0,10.0,2010
136,310,15.0,14.0,2010
136,306,4.0,4.0,2010
136,328,754.0,751.0,2010
144,157,25.0,25.0,2010
144,295,12.0,12.0,2010
145,3319,4728.0,4728.0,2010
148,3348,,,2010
149,230,55.0,55.0,2010
149,2786,103.0,102.0,2010
150,89,41.0,41.0,2010
150,257,10.0,10.0,2010
150,1445,,,2010
152,1048,91.0,91.0,2010
152,481,161.0,160.0,2010
152,466,297.0,295.0,2010
152,461,82.0,82.0,2010
152,458,3345.0,3341.0,2010
152,412,160.0,158.0,2010
152,1400,203.0,199.0,2010
152,704,3560.0,3553.0,2010
152,333,9.0,9.0,2010
152,528,332.0,325.0,2010
152,324,384.0,376.0,2010
152,540,74.0,73.0,2010
152,293,85.0,82.0,2010
152,903,62.0,61.0,2010
152,3397,1329.0,1317.0,2010
152,3398,1956.0,1943.0,2010
152,220,49.0,48.0,2010
152,207,15.0,14.0,2010
152,498,7.0,7.0,2010
152,2435,3358.0,3340.0,2010
152,1807,,,2010
152,2839,837.0,822.0,2010
152,2788,,,2010
152,797,,,2010
152,89,6.0,6.0,2010
152,403,133.0,123.0,2010
152,344,83.0,75.0,2010
152,325,72.0,66.0,2010
152,289,1.0,1.0,2010
152,234,46.0,41.0,2010
152,3403,,,2010
152,1244,170.0,153.0,2010
152,227,3.0,2.0,2010
152,735,107.0,92.0,2010
152,3402,,,2010
152,300,35.0,29.0,2010
152,1513,207.0,185.0,2010
152,680,145.0,127.0,2010
152,3400,816.0,789.0,2010
157,176,244.0,244.0,2010
157,1372,151.0,151.0,2010
157,1810,188.0,187.0,2010
157,3470,568.0,565.0,2010
157,2834,491.0,488.0,2010
158,3492,,,2010
158,2102,391.0,391.0,2010
159,310,13.0,13.0,2010
159,1053,,,2010
159,1380,409.0,408.0,2010
159,288,17.0,16.0,2010
159,548,791.0,788.0,2010
159,701,24.0,22.0,2010
159,1379,,,2010
161,487,420.0,420.0,2010
161,3553,,,2010
161,3549,4333.0,4332.0,2010
161,3545,3972.0,3971.0,2010
161,3544,,,2010
161,3543,,,2010
161,3236,2799.0,2798.0,2010
161,2062,610.0,609.0,2010
161,1104,51.0,51.0,2010
161,1066,522.0,520.0,2010
161,953,296.0,295.0,2010
161,815,402.0,400.0,2010
161,812,485.0,481.0,2010
161,785,620.0,613.0,2010
161,519,1156.0,1148.0,2010
161,503,103.0,102.0,2010
161,3565,,,2010
161,3566,,,2010
166,3667,4603.0,4603.0,2010
166,3668,,,2010
168,1956,,,2010
168,629,3744.0,3744.0,2010
168,3695,,,2010
168,3702,,,2010
171,65,11.0,11.0,2010
171,1400,203.0,202.0,2010
171,1412,33.0,32.0,2010
171,1512,3979.0,3976.0,2010
171,1518,1765.0,1762.0,2010
171,1609,563.0,560.0,2010
171,1632,396.0,393.0,2010
171,1639,102.0,100.0,2010
171,1934,1642.0,1636.0,2010
171,2125,,,2010
171,2137,,,2010
171,2271,1223.0,1217.0,2010
171,2521,394.0,390.0,2010
171,2582,1130.0,1123.0,2010
171,2587,1654.0,1644.0,2010
171,2602,,,2010
171,2608,3139.0,3127.0,2010
171,3030,1079.0,1072.0,2010
171,3411,263.0,259.0,2010
171,3707,1247.0,1236.0,2010
171,3730,1448.0,1436.0,2010
171,3731,,,2010
171,1195,1436.0,1424.0,2010
171,1179,383.0,378.0,2010
171,816,233.0,229.0,2010
171,768,271.0,265.0,2010
171,88,308.0,301.0,2010
171,154,8.0,8.0,2010
171,170,588.0,575.0,2010
171,190,4.0,4.0,2010
171,207,15.0,12.0,2010
171,220,49.0,44.0,2010
171,228,69.0,63.0,2010
171,229,13.0,10.0,2010
171,237,366.0,352.0,2010
171,250,250.0,239.0,2010
171,3732,2915.0,2885.0,2010
171,288,14.0,10.0,2010
171,412,160.0,150.0,2010
171,419,4959.0,4924.0,2010
171,429,32.0,26.0,2010
171,440,190.0,178.0,2010
171,445,1781.0,1747.0,2010
171,498,7.0,6.0,2010
171,538,157.0,145.0,2010
171,547,4796.0,4756.0,2010
171,703,492.0,467.0,2010
171,757,220.0,204.0,2010
171,331,200.0,185.0,2010
171,3733,,,2010
172,2821,1068.0,1068.0,2010
175,265,57.0,57.0,2010
175,544,294.0,293.0,2010
175,1459,54.0,54.0,2010
175,2436,10.0,10.0,2010
175,3603,15.0,14.0,2010
175,3760,,,2010
178,3788,50.0,50.0,2010
178,1992,243.0,242.0,2010
178,821,196.0,195.0,2010
178,607,55.0,54.0,2010
178,1994,38.0,38.0,2010
178,3264,226.0,222.0,2010
179,89,6.0,6.0,2010
179,292,10.0,9.0,2010
180,3815,,,2010
183,72,2.0,2.0,2010
183,2531,162.0,161.0,2010
184,70,124.0,124.0,2010
184,3897,,,2010
184,3280,312.0,311.0,2010
184,1167,946.0,944.0,2010
184,1109,216.0,215.0,2010
184,3901,1995.0,1991.0,2010
184,961,211.0,210.0,2010
184,3902,437.0,433.0,2010
184,506,156.0,155.0,2010
184,518,87.0,87.0,2010
184,418,39.0,39.0,2010
184,1983,289.0,283.0,2010
184,1990,1575.0,1565.0,2010
184,3201,305.0,298.0,2010
184,378,27.0,27.0,2010
184,81,100.0,97.0,2010
184,522,1643.0,1629.0,2010
184,1098,29.0,28.0,2010
190,289,767.0,767.0,2010
190,3958,,,2010
190,3976,,,2010
190,1460,,,2010
190,3964,,,2010
190,3962,,,2010
191,7,116.0,116.0,2010
192,3997,,,2010
192,4000,,,2010
192,4020,,,2010
192,3999,,,2010
192,3998,,,2010
194,1098,29.0,29.0,2010
195,4061,,,2010
202,504,130.0,130.0,2010
202,954,333.0,332.0,2010
202,4156,2444.0,2442.0,2010
202,4155,1027.0,1025.0,2010
202,4154,,,2010
202,1714,574.0,572.0,2010
202,1249,78.0,78.0,2010
202,4159,,,2010
202,917,22.0,22.0,2010
202,837,1404.0,1398.0,2010
202,707,20.0,20.0,2010
202,503,103.0,100.0,2010
202,928,476.0,470.0,2010
202,4157,1811.0,1801.0,2010
202,918,65.0,63.0,2010
202,348,4089.0,4076.0,2010
202,1992,1034.0,1024.0,2010
203,540,139.0,139.0,2010
203,486,24.0,24.0,2010
203,503,120.0,119.0,2010
203,4172,,,2010
203,4171,158.0,155.0,2010
203,4166,,,2010
203,2621,,,2010
203,2586,,,2010
203,4178,1611.0,1607.0,2010
203,4174,931.0,927.0,2010
203,3927,770.0,766.0,2010
203,2595,,,2010
203,2192,,,2010
203,2190,,,2010
203,544,3267.0,3260.0,2010
203,850,2547.0,2540.0,2010
203,832,276.0,272.0,2010
203,829,322.0,317.0,2010
203,1188,602.0,596.0,2010
203,815,147.0,144.0,2010
203,1541,129.0,127.0,2010
203,964,394.0,386.0,2010
203,810,342.0,334.0,2010
203,4173,,,2010
203,814,565.0,555.0,2010
203,4181,,,2010
203,2203,,,2010
203,4168,,,2010
203,2850,34.0,33.0,2010
203,1180,6.0,6.0,2010
203,4177,91.0,88.0,2010
203,816,385.0,373.0,2010
205,4238,,,2010
205,759,473.0,473.0,2010
205,768,109.0,109.0,2010
205,758,71.0,71.0,2010
205,1188,25.0,25.0,2010
205,816,7.0,7.0,2010
205,4229,4632.0,4627.0,2010
205,757,204.0,200.0,2010
207,544,3166.0,3166.0,2010
207,2840,1396.0,1396.0,2010
208,28,4061.0,4061.0,2010
208,841,139.0,139.0,2010
208,1254,1772.0,1771.0,2010
208,1260,782.0,781.0,2010
208,1281,823.0,821.0,2010
208,1358,120.0,120.0,2010
208,1360,177.0,175.0,2010
208,1521,1620.0,1615.0,2010
208,1522,1239.0,1234.0,2010
208,4265,4970.0,4961.0,2010
208,4266,3628.0,3620.0,2010
208,4267,,,2010
208,4268,2314.0,2306.0,2010
208,4270,,,2010
208,4271,2308.0,2300.0,2010
208,1276,1381.0,1375.0,2010
209,289,1.0,1.0,2010
210,1062,174.0,174.0,2010
210,159,1.0,1.0,2010
210,1379,,,2010
211,533,1.0,1.0,2010
211,72,148.0,147.0,2010
211,4310,,,2010
211,30,749.0,747.0,2010
211,511,186.0,184.0,2010
214,67,5.0,5.0,2010
214,89,6.0,5.0,2010
214,157,25.0,23.0,2010
214,2788,,,2010
214,704,3560.0,3557.0,2010
214,1807,,,2010
214,2179,454.0,451.0,2010
215,4355,,,2010
217,4398,,,2010
217,4407,,,2010
218,65,11.0,11.0,2010
218,72,2.0,2.0,2010
218,88,308.0,306.0,2010
218,250,250.0,248.0,2010
218,814,846.0,842.0,2010
218,868,59.0,57.0,2010
218,1072,299.0,295.0,2010
218,1650,881.0,874.0,2010
218,2192,,,2010
218,2902,1063.0,1055.0,2010
218,4426,,,2010
224,251,2219.0,2219.0,2010
225,4502,,,2010
225,4499,,,2010
225,4497,,,2010
225,4505,,,2010
225,503,8.0,8.0,2010
225,2169,,,2010
225,4498,,,2010
225,2944,559.0,558.0,2010
225,4507,,,2010
227,257,19.0,19.0,2010
227,289,1.0,1.0,2010
227,292,10.0,9.0,2010
227,701,79.0,76.0,2010
227,1904,,,2010
227,55,30.0,27.0,2010
227,67,5.0,4.0,2010
227,305,565.0,559.0,2010
227,344,83.0,77.0,2010
227,2094,260.0,253.0,2010
227,4515,,,2010
227,1918,,,2010
227,2092,2047.0,2038.0,2010
227,2803,4672.0,4662.0,2010
227,2799,,,2010
227,543,711.0,702.0,2010
227,333,9.0,7.0,2010
227,291,24.0,19.0,2010
227,4516,,,2010
227,2097,,,2010
227,393,1587.0,1575.0,2010
231,679,745.0,745.0,2010
233,289,1.0,1.0,2010
236,344,76.0,76.0,2010
236,1980,1306.0,1305.0,2010
236,1055,344.0,343.0,2010
236,679,42.0,42.0,2010
236,4618,876.0,873.0,2010
236,300,55.0,54.0,2010
236,89,67.0,65.0,2010
236,3171,1011.0,1005.0,2010
236,547,1865.0,1857.0,2010
236,468,95.0,91.0,2010
236,475,184.0,179.0,2010
236,4616,2205.0,2194.0,2010
236,3317,,,2010
236,1507,,,2010
236,4619,635.0,628.0,2010
236,288,8.0,8.0,2010
236,154,1146.0,1135.0,2010
236,331,79.0,74.0,2010
236,327,224.0,216.0,2010
236,314,4.0,4.0,2010
236,701,2.0,2.0,2010
236,1511,3516.0,3497.0,2010
236,2051,477.0,465.0,2010
236,204,422.0,410.0,2010
236,301,162.0,153.0,2010
236,1613,1241.0,1222.0,2010
236,292,31.0,28.0,2010
236,228,244.0,231.0,2010
236,3371,1989.0,1965.0,2010
236,65,73.0,66.0,2010
237,203,56.0,56.0,2010
238,4631,,,2010
240,333,9.0,9.0,2010
240,2498,1099.0,1098.0,2010
240,89,6.0,6.0,2010
240,190,4.0,4.0,2010
240,288,14.0,11.0,2010
240,306,125.0,121.0,2010
240,466,297.0,292.0,2010
240,486,34.0,30.0,2010
240,498,7.0,5.0,2010
240,4242,,,2010
240,300,35.0,29.0,2010
240,302,64.0,57.0,2010
240,1464,351.0,341.0,2010
240,4687,1916.0,1904.0,2010
244,301,1975.0,1975.0,2010
248,288,14.0,14.0,2010
248,915,1050.0,1049.0,2010
248,333,9.0,9.0,2010
248,701,79.0,77.0,2010
248,4767,,,2010
248,1021,2767.0,2763.0,2010
248,464,580.0,577.0,2010
248,466,297.0,294.0,2010
248,386,356.0,352.0,2010
248,338,,,2010
248,289,1.0,1.0,2010
248,461,82.0,78.0,2010
248,2020,1363.0,1354.0,2010
248,532,1288.0,1279.0,2010
248,644,4398.0,4386.0,2010
248,4768,,,2010
248,292,10.0,8.0,2010
249,704,1703.0,1703.0,2010
249,2839,145.0,145.0,2010
251,2899,4630.0,4630.0,2010
251,3011,,,2010
251,4459,,,2010
251,4801,4765.0,4764.0,2010
254,4829,,,2010
258,289,1.0,1.0,2010
258,461,82.0,81.0,2010
260,157,25.0,25.0,2010
260,1825,,,2010
260,4921,,,2010
261,1568,,,2010
261,1188,778.0,778.0,2010
261,1853,549.0,549.0,2010
261,4938,,,2010
261,825,,,2010
261,4934,4436.0,4434.0,2010
261,2923,4638.0,4635.0,2010
261,2203,,,2010
261,1863,1353.0,1351.0,2010
261,475,86.0,86.0,2010
261,1195,1436.0,1432.0,2010
261,691,323.0,322.0,2010
261,682,867.0,863.0,2010
261,547,4796.0,4787.0,2010
261,4939,,,2010
261,1542,,,2010
261,4947,,,2010
263,2130,,,2010
265,4994,1745.0,1745.0,2010
267,458,221.0,221.0,2010
267,1389,491.0,490.0,2010
268,4180,1007.0,1007.0,2010
268,4880,4564.0,4563.0,2010
268,2790,454.0,454.0,2010
269,5017,,,2010
271,2548,1691.0,1691.0,2010
277,1632,1143.0,1143.0,2010
279,5127,,,2010
280,89,6.0,6.0,2010
280,56,165.0,164.0,2010
280,5147,,,2010
280,1700,723.0,721.0,2010
280,5148,,,2010
281,5164,1686.0,1686.0,2010
283,81,249.0,249.0,2010
283,57,44.0,44.0,2010
283,1395,,,2010
283,5198,,,2010
283,5180,,,2010
283,5182,,,2010
283,5197,,,2010
283,5189,,,2010
283,5188,,,2010
283,5184,,,2010
283,5183,,,2010
283,5181,,,2010
283,3995,932.0,930.0,2010
283,3868,,,2010
283,3132,749.0,747.0,2010
283,3121,,,2010
283,1801,488.0,486.0,2010
283,1407,,,2010
283,4863,,,2010
283,5199,,,2010
283,1009,909.0,905.0,2010
283,328,1263.0,1257.0,2010
284,5201,,,2010
285,5218,,,2010
285,1206,814.0,814.0,2010
285,1286,,,2010
288,5251,,,2010
289,481,161.0,161.0,2010
289,498,7.0,7.0,2010
289,540,74.0,73.0,2010
289,691,323.0,320.0,2010
289,757,220.0,217.0,2010
289,533,37.0,36.0,2010
289,432,118.0,115.0,2010
289,3398,1956.0,1949.0,2010
289,190,4.0,4.0,2010
289,207,15.0,13.0,2010
289,228,69.0,65.0,2010
289,470,2654.0,2643.0,2010
289,816,233.0,224.0,2010
290,159,23.0,23.0,2010
290,1409,367.0,366.0,2010
290,51,16.0,16.0,2010
290,99,137.0,135.0,2010
290,5254,775.0,771.0,2010
290,5255,,,2010
290,3768,537.0,533.0,2010
290,5259,,,2010
290,5260,587.0,582.0,2010
291,344,83.0,83.0,2010
292,227,105.0,105.0,2010
292,3481,11.0,11.0,2010
292,5296,935.0,933.0,2010
292,1411,118.0,116.0,2010
293,5319,,,2010
293,5304,,,2010
297,429,72.0,72.0,2010
297,554,2178.0,2177.0,2010
297,5419,151.0,150.0,2010
301,228,69.0,69.0,2010
302,4137,4885.0,4885.0,2010
302,5459,1639.0,1639.0,2010
302,5460,,,2010
302,89,6.0,6.0,2010
302,5467,,,2010
302,1114,526.0,525.0,2010
302,4814,,,2010
302,292,10.0,9.0,2010
303,1412,33.0,33.0,2010
304,72,2.0,2.0,2010
304,159,23.0,22.0,2010
304,190,4.0,3.0,2010
305,89,6.0,6.0,2010
306,72,2.0,2.0,2010
307,5502,,,2010
310,1463,727.0,727.0,2010
310,292,10.0,10.0,2010
310,475,86.0,85.0,2010
310,906,167.0,165.0,2010
310,1409,367.0,364.0,2010
310,2939,1157.0,1152.0,2010
314,3393,,,2010
315,525,89.0,89.0,2010
317,163,168.0,168.0,2010
317,5242,,,2010
317,2343,50.0,50.0,2010
317,1513,24.0,24.0,2010
317,1249,3.0,3.0,2010
317,1103,488.0,484.0,2010
317,959,276.0,272.0,2010
317,857,171.0,167.0,2010
317,735,4.0,3.0,2010
317,874,243.0,237.0,2010
317,630,2.0,2.0,2010
317,599,98.0,93.0,2010
317,220,286.0,276.0,2010
317,212,36.0,32.0,2010
317,5618,,,2010
317,5616,,,2010
317,1412,19.0,16.0,2010
317,441,978.0,964.0,2010
317,706,22.0,18.0,2010
317,562,16.0,13.0,2010
317,868,465.0,450.0,2010
317,511,53.0,44.0,2010
317,2786,519.0,501.0,2010
317,1244,676.0,657.0,2010
317,3472,,,2010
318,701,79.0,79.0,2010
318,4811,,,2010
318,525,89.0,88.0,2010
318,300,35.0,35.0,2010
319,1192,3749.0,3749.0,2010
321,7,116.0,116.0,2010
321,724,278.0,277.0,2010
321,918,65.0,65.0,2010
321,955,450.0,447.0,2010
321,1249,78.0,77.0,2010
321,4342,,,2010
321,5668,,,2010
322,331,200.0,200.0,2010
324,5696,,,2010
324,4611,1348.0,1348.0,2010
324,5695,,,2010
327,1243,246.0,246.0,2010
327,5724,,,2010
327,289,1.0,1.0,2010
328,205,2691.0,2691.0,2010
328,5730,,,2010
328,1097,3531.0,3530.0,2010
330,706,68.0,68.0,2010
331,4492,,,2010
331,5750,,,2010
332,5766,,,2010
332,292,10.0,10.0,2010
336,703,208.0,208.0,2010
338,732,487.0,487.0,2010
338,5160,,,2010
339,302,19.0,19.0,2010
341,5852,,,2010
341,5877,,,2010
343,234,49.0,49.0,2010
343,5896,,,2010
348,288,3.0,3.0,2010
349,1204,,,2010
349,2429,,,2010
349,3200,2776.0,2776.0,2010
349,4096,501.0,501.0,2010
349,4387,327.0,327.0,2010
349,757,86.0,86.0,2010
349,5968,,,2010
351,300,35.0,35.0,2010
351,1034,703.0,702.0,2010
351,2981,,,2010
353,913,256.0,256.0,2010
353,5987,,,2010
353,5992,,,2010
354,190,4.0,4.0,2010
354,289,1.0,1.0,2010
354,299,42.0,40.0,2010
354,325,72.0,69.0,2010
354,349,31.0,29.0,2010
354,377,28.0,26.0,2010
354,301,143.0,137.0,2010
357,6039,,,2010
357,703,10.0,10.0,2010
357,6041,,,2010
357,1965,2021.0,2020.0,2010
357,2602,,,2010
357,3502,1074.0,1073.0,2010
357,3686,979.0,978.0,2010
357,4245,,,2010
357,6034,,,2010
357,6040,,,2010
357,6032,620.0,619.0,2010
362,65,33.0,33.0,2010
362,421,,,2010
362,1133,956.0,955.0,2010
362,324,1010.0,1008.0,2010
363,6131,,,2010
364,6140,,,2010
364,554,179.0,179.0,2010
364,212,220.0,219.0,2010
364,630,1732.0,1730.0,2010
364,4742,2040.0,2037.0,2010
367,6199,,,2010
368,1101,1043.0,1043.0,2010
370,226,66.0,66.0,2010
